objectid	provinsi	kabkot	jumlah_kec	jumlah_des	jumlah_kel	jumlah_pen	jumlah_kk	luas_wilay	kepadatan_	perpindaha	jumlah_men	perubahan_	wajib_ktp	islam	kristen	katholik	hindu	budha	konghucu	kepercayaa	pria	wanita	belum_kawi	kawin	cerai_hidu	cerai_mati	u0	u5	u10	u15	u20	u25	u30	u35	u40	u45	u50	u55	u60	u65	u70	u75	lahir_thn3	lahir_seb3	pertumbuha	pertumbuh2	pertumbuh3	pertumbuh4	pertumbuh5	pendidikan	pendidika2	pendidika3	pendidika4	pendidika5	pendidika6	tidak_belu	belum_tama	tamat_sd	sltp	slta	diploma_i_	diploma_ii	diploma_iv	strata_ii	strata_iii	a	b	ab	o	a_	a_2	b_	b_2	ab_	ab_2	o_	o_2	tidak_di_k	belum_tida	aparatur_p	tenaga_pen	wiraswasta	pertanian_	nelayan	agama_dan_	pelajar_ma	tenaga_kes	pensiunan	lainnya	generated_	f4_18_tahun_pendidikan_khusus	f5_6_tahun_paud	f7_12_tahun_sd	f12_15_tahun_smp	f16_18_tahun_sma
572	SUMATERA UTARA	NIAS BARAT	8	105	0	96938	24737	582.91	166	2204	58	84466	65349	2204	76053	18676	0	4	0	1	47160	49778	59992	32541	26	4379	6664	9933	11322	12106	10527	8061	7247	7300	5815	4563	3466	2910	2698	1873	1260	1193	1504	92772	2	2	2	1	0	3585	12992	7132	7354	7427	11151	36102	17988	17027	9999	10785	366	940	3629	100	2	661	661	290	7854	1279	4	14	6	4	16	18	134	85997	28691	1878	424	4843	32620	303	129	25351	193	159	2347	30 Juni 2022	33368	3725	13331	7398	7339
573	SUMATERA UTARA	KOTA MEDAN	21	0	151	2527050	732841	281.36	8982	14905	872	2350027	1877312	1749620	478387	62715	10878	224844	334	272	1257737	1269313	1295611	1110890	23206	97343	152701	209891	222301	217789	209431	202731	198181	208043	198269	173554	156039	124233	98048	68332	39026	48481	33802	2431362	2	1	1	1	0	79403	263173	134509	128537	129149	215512	667261	185199	244483	321378	867844	4379	48341	171454	15971	740	161866	204399	90821	657485	1952	105	1945	162	986	206	2644	2013	1402466	716383	70245	20617	719102	6487	9890	1241	443887	9070	16364	513745	30 Juni 2022	644569	83619	265642	131260	127741
574	SUMATERA UTARA	KOTA PEMATANGSIANTAR	8	0	53	274278	83706	75.92	3613	2351	121	258180	204460	124657	121901	15737	289	11658	2	34	135347	138931	141554	113988	2505	16231	14795	22303	25083	25875	23876	21523	19869	20536	19634	17372	16366	14332	11749	8505	5039	7421	3353	265299	1	1	1	1	0	8355	28845	15392	15277	15160	25307	55228	30304	23868	35987	100454	1253	6694	19346	1079	65	20986	23798	12410	62323	197	21	117	21	65	118	358	1525	152339	60768	12133	3535	73496	4108	25	888	66505	1021	3234	48565	30 Juni 2022	73478	8718	29652	15291	15869
575	SUMATERA UTARA	KOTA SIBOLGA	4	0	17	95527	26909	20.36	4692	496	80	92216	67239	56005	32275	4863	0	2383	0	1	47979	47548	51584	37742	1118	5083	7013	8831	9453	8781	8889	8026	7453	7663	7456	5942	4904	3772	3087	2182	1108	967	1550	90918	2	2	2	1	0	3280	11176	5858	4772	4948	9391	23578	11148	13459	14270	25991	309	1838	4769	161	4	3883	5374	2533	25006	42	9	32	7	34	37	49	72	58449	26748	3194	611	17931	286	6154	155	20962	230	873	18382	30 Juni 2022	27849	3555	11284	5989	5492
576	SUMATERA UTARA	KOTA TANJUNG BALAI	6	0	31	179589	52219	60.07	2990	731	93	160439	125264	156011	13146	1440	30	8910	43	9	91024	88565	96228	72893	2706	7762	13263	17470	18066	17200	17057	15596	13790	13593	12376	10709	9115	7332	5783	3827	2069	2343	3037	171304	2	2	2	1	0	6828	21430	11063	9840	9129	17580	52041	21503	34025	24315	39496	643	1947	5416	199	4	1498	1642	922	6608	55	2	29	3	22	17	50	141	168600	57121	4286	898	36746	929	9670	48	32978	356	812	35744	30 Juni 2022	52989	6993	21711	10972	10106
577	SUMATERA UTARA	KOTA BINJAI	5	0	37	300499	95048	93.77	3205	691	190	256526	216830	257744	22437	3303	726	16278	4	7	149809	150690	143133	139280	4604	13482	20713	26624	28090	23449	24876	24777	23316	24752	23046	19979	17951	14499	11751	7851	4211	4614	4261	287189	2	1	2	1	0	10106	33036	17361	12556	12965	24618	78958	28817	38573	42839	88627	1416	4872	15593	772	32	11390	15114	6512	37614	130	9	91	30	133	99	116	364	228897	89064	11302	2520	79031	2400	45	77	45871	818	2177	67193	30 Juni 2022	77784	10670	33308	16143	12902
578	SUMATERA UTARA	KOTA TEBING TINGGI	5	0	35	177029	55063	39.13	4524	1099	112	159786	127070	142325	21351	2167	230	10899	53	4	88080	88949	87713	77363	3243	8710	12200	16019	16787	15059	14985	14413	13758	14169	13463	11064	10123	8706	7049	4528	2354	2352	2705	169393	2	2	1	1	0	6091	19916	10199	8643	8216	15031	47211	19035	21463	25336	51152	831	3125	8497	361	18	6777	8970	4945	28039	113	8	72	9	102	32	134	238	127590	58617	6449	1561	45479	1022	37	77	24313	607	1306	37560	30 Juni 2022	46976	6381	19688	9896	8091
579	SUMATERA UTARA	KOTA PADANG SIDEMPUAN	6	42	37	228744	62782	159.3	1436	2072	133	172480	162679	207279	19184	1460	3	818	0	0	114196	114548	121559	94015	2015	11155	15611	21672	22133	22255	20471	19319	18284	18057	15543	12737	11674	10482	8443	5558	2733	3772	3608	218949	2	2	1	1	0	8487	26415	13294	13359	13442	21355	71924	29974	27154	25365	52889	1580	4001	14888	920	49	7486	10743	3818	37946	123	26	52	17	78	64	96	251	168044	83638	10800	1817	54230	15396	20	72	30775	649	1432	29915	30 Juni 2022	66497	8305	26546	13645	14144
580	SUMATERA UTARA	KOTA GUNUNGSITOLI	6	98	3	137249	35472	135.14	1016	1042	98	125747	92921	18248	108645	10077	4	275	0	0	66830	70419	79805	50017	229	7198	9488	14299	15960	15136	12749	10781	10172	10873	9179	7611	5882	4821	4041	2843	1773	1641	2363	131542	2	2	1	1	0	5270	18510	9575	9052	9093	13790	45259	26009	19581	14320	20736	895	2442	7570	427	10	1200	2475	624	22804	121	3	29	11	15	19	50	184	109714	46966	6947	451	13752	27104	1790	447	27064	346	672	11710	30 Juni 2022	45709	5581	19325	9251	9134
581	SUMATERA BARAT	KOTA PARIAMAN	15	182	0	516600	157161	6045.65	85	2558	387	490784	367659	515495	897	200	7	1	0	0	258762	257838	245275	238659	8481	24185	37222	47174	49428	42255	47240	38969	33405	38155	36914	34017	28842	23839	22053	16698	10014	10375	8717	492736	2	2	2	1	0	18836	58169	29758	23058	25652	49087	77105	86846	113897	84673	122879	2638	5490	22130	920	22	5077	2632	1250	4718	643	17	561	14	241	195	769	4372	496111	88398	8992	2191	52936	77369	11643	65	145189	727	2986	126103	30 Juni 2022	145402	18525	58223	29921	29760
582	SUMATERA BARAT	PESISIR SELATAN	15	182	0	516600	157161	6045.65	85	2558	387	490784	367659	515495	897	200	7	1	0	0	258762	257838	245275	238659	8481	24185	37222	47174	49428	42255	47240	38969	33405	38155	36914	34017	28842	23839	22053	16698	10014	10375	8717	492736	2	2	2	1	0	18836	58169	29758	23058	25652	49087	77105	86846	113897	84673	122879	2638	5490	22130	920	22	5077	2632	1250	4718	643	17	561	14	241	195	769	4372	496111	88398	8992	2191	52936	77369	11643	65	145189	727	2986	126103	30 Juni 2022	145402	18525	58223	29921	29760
583	SUMATERA BARAT	SOLOK	14	74	0	397276	121293	3585.65	111	1664	185	342991	281581	396894	342	35	5	0	0	0	199165	198111	191424	181869	5168	18815	27774	37244	38847	31852	36702	31200	27372	30049	28259	24888	20286	18400	16609	13292	6589	7913	6402	379962	2	2	2	1	0	14629	46325	23084	16510	18478	36417	114587	86159	77113	44553	53356	1946	4100	14734	678	50	27677	25187	9652	37628	1294	88	1194	89	441	56	1467	503	292000	97616	7032	1583	47043	68316	191	28	86418	422	2260	86367	30 Juni 2022	112795	14397	45700	23194	22762
584	SUMATERA BARAT	SIJUNJUNG	8	62	0	240469	72060	3155.23	76	878	709	205429	169811	239267	897	300	3	2	0	0	121458	119011	115563	112382	3053	9471	17751	22062	23530	24150	21748	17954	15926	17976	17315	16000	12531	10406	8905	6607	3544	4064	3928	229173	2	2	2	1	0	8687	27501	14373	14430	14478	23208	68227	35673	56904	32714	34396	1526	2539	8152	335	3	19983	15768	7261	22018	2763	21	1646	19	512	26	1487	129	168836	72518	4686	1478	28551	40408	25	38	40239	419	1136	50971	30 Juni 2022	69430	8663	27676	14561	14384
585	SUMATERA BARAT	TANAH DATAR	14	75	0	375327	118662	1371.11	274	2170	1.34	340233	281870	374859	322	134	1	11	0	0	187695	187632	177772	169769	6756	21030	22066	28818	32609	34243	33723	28710	22235	24487	24535	24075	21643	21653	19595	16256	9033	11646	4876	361104	1	1	1	1	0	10922	37260	19976	20247	20327	35803	67903	59388	83948	58816	77039	2148	5440	19527	1066	52	30757	24876	10336	44070	2878	58	2176	68	744	65	2929	238	256132	70920	8492	2566	59101	51064	297	112	91146	610	3144	87875	30 Juni 2022	94498	11051	37518	19869	21179
586	SUMATERA BARAT	PADANG PARIAMAN	17	103	0	441688	134651	1306.19	338	4280	222	399341	317603	439667	1496	510	6	6	0	3	220702	220986	223429	184333	8480	25446	29005	39348	43000	36049	43333	36432	28028	29584	27534	26917	23847	20713	18944	15169	10083	13702	6845	423605	2	2	1	1	0	15101	49979	25888	18873	20813	42058	81070	67180	106184	72511	91660	1846	4767	15783	668	19	4043	3491	1919	8501	3347	30	2788	18	839	43	3920	476	412273	90523	7388	1274	78185	37254	1848	461	111519	530	2356	110350	30 Juni 2022	123118	15274	50254	25827	24731
587	SUMATERA BARAT	AGAM	16	82	0	525136	155167	2226.89	236	2982	1.64	442546	387553	520847	3860	422	0	7	0	0	264101	261035	264272	224233	9601	27030	32476	43502	47362	48960	48350	41039	33604	36445	33242	31439	28311	26485	23262	19981	11994	18684	7375	504512	2	1	1	1	0	16864	55095	28645	28971	29285	50580	117567	74903	110802	80150	105757	3689	7591	23552	1085	40	6738	5678	2685	11030	331	56	237	12	139	1532	342	1696	494660	131029	11047	3781	91727	54894	1886	117	117104	726	3532	109293	30 Juni 2022	140460	16631	56268	29133	30682
588	SUMATERA BARAT	LIMA PULUH KOTA	13	79	0	389837	127165	3272.35	119	1723	543	349634	285947	389013	546	275	0	3	0	0	194080	195757	177921	187994	5317	18605	25267	31645	35788	32162	35248	29423	22644	26636	28174	28323	22749	19521	16890	14854	8954	11559	5734	373441	2	2	1	1	0	12088	40840	22039	17497	19030	36952	64670	128182	62960	44615	65100	1612	5387	16663	632	16	9241	7647	3815	15124	397	29	293	22	151	52	443	428	352195	78799	7952	1189	55264	61210	45	38	86083	390	2148	96719	30 Juni 2022	104027	12421	41694	22036	22154
589	SUMATERA BARAT	PASAMAN	12	37	0	302271	89864	3952.11	76	1085	856	233630	211304	300924	1174	173	0	0	0	0	151559	150712	151551	133282	3720	13718	21754	28598	31359	27780	28429	23816	20802	22781	20774	17799	14895	13523	11457	8372	4536	5596	5217	288495	2	2	2	1	0	11146	36168	18896	15916	16679	29803	79493	67219	58247	38160	42886	1561	2886	11407	401	11	2135	1608	789	2918	51	13	57	7	52	32	77	677	293855	76326	5910	1190	32081	75036	30	21	68299	441	1209	41728	30 Juni 2022	90960	11166	36891	19105	18421
590	SUMATERA BARAT	KEPULAUAN MENTAWAI	10	43	0	91694	26047	5983.22	15	197	44	86741	62173	20806	44212	26488	0	3	0	185	47465	44229	47331	41181	516	2666	6945	8757	10467	7889	8751	7739	7104	7299	6330	5474	4606	3520	2884	1756	1053	1120	1581	87425	2	2	2	1	0	3311	11535	6642	3973	4871	8780	23996	22463	17051	9179	13996	369	1082	3417	138	3	502	665	242	2019	42	4	32	3	13	3	59	114	87996	21790	2340	718	6347	13000	4885	168	22803	311	95	19237	30 Juni 2022	28467	3311	11861	6555	5267
591	SUMATERA BARAT	PASAMAN	10	43	0	91694	26047	5983.22	15	197	44	86741	62173	20806	44212	26488	0	3	0	185	47465	44229	47331	41181	516	2666	6945	8757	10467	7889	8751	7739	7104	7299	6330	5474	4606	3520	2884	1756	1053	1120	1581	87425	2	2	2	1	0	3311	11535	6642	3973	4871	8780	23996	22463	17051	9179	13996	369	1082	3417	138	3	502	665	242	2019	42	4	32	3	13	3	59	114	87996	21790	2340	718	6347	13000	4885	168	22803	311	95	19237	30 Juni 2022	28467	3311	11861	6555	5267
592	SUMATERA BARAT	DHARMASRAYA	11	52	0	228801	71011	2947.49	78	699	642	186168	160684	224657	3547	555	3	2	0	37	115876	112925	104461	113930	2480	7930	16943	21872	22710	17484	19818	17845	17207	19202	18503	15559	12414	9683	7516	5220	3131	3694	3808	218066	2	2	2	1	0	8695	26765	13634	8955	10030	19320	56519	27859	52770	37042	40132	1377	2800	9848	440	14	1738	1537	666	2791	88	6	57	17	20	29	124	347	221381	56531	4399	1793	41692	30411	27	26	43591	656	423	49252	30 Juni 2022	62571	8470	26949	13024	9963
593	SUMATERA BARAT	SOLOK SELATAN	7	39	0	182181	54268	3273.42	56	815	327	153884	129431	180645	1338	190	1	7	0	0	92676	89505	88645	84158	2548	6830	13592	16936	17086	17312	17391	14127	12613	14276	13531	11643	9450	7475	6214	4588	2685	3262	3110	173550	2	2	2	1	0	6831	20564	10079	10361	10223	17952	42235	25657	42384	27605	33275	1016	2038	7649	315	7	922	895	410	1521	74	4	59	6	33	14	60	98	178085	47808	4330	630	25065	26830	21	15	38153	400	750	38179	30 Juni 2022	52057	6507	20486	10622	11171
594	SUMATERA BARAT	PASAMAN BARAT	11	19	0	437512	125027	3803.65	115	1463	883	357792	298563	427115	7607	2758	1	9	0	22	219971	217541	223320	191309	6013	16870	34625	44565	46340	40870	40193	36879	32067	33407	30805	26174	21202	17156	13910	9175	4838	5306	7844	415676	2	2	2	1	0	17530	54982	27441	23923	25479	42543	107339	62000	93696	69218	81042	2671	4716	16307	514	9	15756	3415	1560	6446	2287	44	1455	28	443	190	1745	5256	398887	112545	6688	3474	51660	74076	5512	44	99415	1148	768	82182	30 Juni 2022	134229	17270	55096	27095	26657
595	SUMATERA BARAT	KOTA PADANG	11	0	104	919660	277534	693.96	1325	5487	1.25	817254	665971	890237	13979	12358	52	3008	5	21	459551	460109	450522	417857	14816	36465	66643	80903	81951	73695	77861	77071	68331	71936	64801	59909	53028	45772	38029	28475	14728	16527	14771	876296	2	2	2	1	0	31374	99190	48512	42828	43614	79102	212523	98653	84810	113107	278903	6511	29767	84790	9587	1009	58054	51732	27971	108395	1585	114	1359	120	855	315	1817	3234	664109	228731	45375	12409	217966	10063	5004	246	197348	3683	14295	184539	30 Juni 2022	240919	32316	99255	48135	46074
596	SUMATERA BARAT	KOTA SOLOK	2	0	13	77535	22682	58.72	1320	378	42	65262	53896	76730	529	272	0	4	0	0	38885	38650	38411	34857	1526	2741	6458	7554	7478	6161	6798	6364	5796	6246	5694	5022	3986	3488	2603	1938	922	1027	1448	73204	2	2	2	2	0	2995	9082	4399	3300	3448	6836	19234	9526	8267	10198	19799	706	2242	7040	506	17	5997	5504	2734	9974	237	12	107	8	60	10	95	73	52724	19081	4741	527	18478	1823	8	24	17809	277	868	13899	30 Juni 2022	21260	2957	8928	4273	3691
597	SUMATERA BARAT	KOTA SAWAHLUNTO	4	27	10	67344	20940	239.32	281	300	163	65741	48915	66903	322	119	0	0	0	0	33931	33413	32092	30104	1419	3729	4931	5716	5990	5964	5843	5077	4350	4765	4719	4574	3910	3657	2879	2245	1155	1569	1059	64057	2	2	2	1	0	2271	7107	3572	3527	3511	6048	17362	7553	10376	8801	16049	576	1606	4720	299	2	8586	7389	3568	13126	591	13	113	14	51	11	98	59	33725	13766	3365	364	14587	3539	1	20	15601	138	1557	14406	30 Juni 2022	17721	2297	7122	3602	3593
598	SUMATERA BARAT	KOTA PADANG PANJANG	2	0	16	60449	17669	20.69	2922	300	201	55512	42481	59648	403	351	0	46	1	0	30417	30032	30586	26006	1311	2546	4945	5562	5783	4906	5285	4990	4551	4581	4206	3741	3245	2844	2176	1617	876	1141	1034	57165	2	2	2	2	0	2193	6853	3444	2625	2845	5361	9820	7994	6343	7812	18243	802	2074	6675	643	43	5559	5503	2384	12189	481	21	422	21	159	30	314	129	33237	11913	3593	1014	15252	1351	6	35	16075	295	958	9957	30 Juni 2022	16525	2158	6905	3292	3062
599	SUMATERA BARAT	KOTA BUKITTINGGI	3	0	24	131817	38779	23.55	5597	581	352	120548	93233	128357	2160	1141	5	154	0	0	66138	65679	66558	57827	2340	5092	10080	12282	12545	10583	11190	11062	9984	9931	9327	8468	7177	6240	4820	3655	1855	2618	2206	125248	2	2	2	1	0	4801	15052	7468	5780	6127	11015	22937	15161	13597	16905	40472	1399	5480	14464	1347	55	10719	10319	3915	18912	466	19	246	24	103	51	173	99	86771	25141	6197	1973	37956	1136	13	57	34754	706	2247	21637	30 Juni 2022	35008	4724	14707	7137	6242
600	SUMATERA BARAT	KOTA PAYAKUMBUH	5	0	47	141813	42865	75.6	1876	578	1.05	130838	100479	140187	848	662	8	108	0	0	71294	70519	69054	63479	3005	6275	11273	12757	13324	11712	12139	11386	9419	10418	10419	9593	7868	6794	5592	4298	2165	2656	2490	134262	2	2	2	2	0	4913	15796	8096	6415	7187	12557	23584	15875	17293	19804	47350	668	3877	12479	858	25	6638	4218	1865	7657	224	11	138	6	64	7	100	54	120831	26576	6477	1233	33017	6625	14	30	36492	403	2513	28433	30 Juni 2022	38622	5077	15884	7898	7358
601	SUMATERA BARAT	KOTA PARIAMAN	4	55	16	96733	28467	102.9	940	571	301	85503	69256	96418	192	119	0	0	0	4	48692	48041	49927	40015	1777	5014	7486	8572	8855	7753	8957	8375	6719	7316	6465	5949	5240	4605	3808	2778	1682	2173	1591	91757	2	2	2	2	0	3243	10650	5241	4242	4416	9003	20428	12452	13759	13768	24607	769	2310	8095	528	17	1380	1262	614	2533	313	7	56	2	27	7	76	191	90265	23176	5085	682	19965	2050	1275	52	23665	344	970	19469	30 Juni 2022	25487	3251	10317	5096	5301
602	RIAU	KAMPAR	21	242	8	832975	248164	10233.49	81	4774	1.75	540785	572216	743112	81021	8429	54	327	0	32	425514	407461	406123	396739	8779	21334	65918	84726	86421	63190	73353	71414	67800	69495	64861	55070	45696	33472	23782	13592	6947	7238	15164	791084	2	2	2	1	0	32687	103964	50630	32490	36370	69377	262100	80733	155516	127159	163106	5404	8696	28804	1381	76	10184	10443	5391	25039	1295	46	1120	36	482	60	1186	368	777325	275210	16596	7341	157113	72908	402	131	116322	2117	3927	180908	30 Juni 2022	223771	31890	100129	46607	30509
603	RIAU	INDRAGIRI HULU	14	178	16	455669	136205	8142.53	56	2219	643	371223	310970	411243	36015	6878	9	1209	13	302	233383	222286	217974	219040	5906	12749	33646	47292	49877	34295	37352	36456	37951	39620	36240	30186	24820	18514	13313	8095	4134	3878	7905	434819	2	2	2	1	0	18070	59546	28958	17546	20625	35582	130209	56169	102678	65833	79059	2609	4037	14475	577	23	10315	10363	4947	19896	1403	65	1361	81	568	66	1286	339	404979	148501	8594	4014	76465	56524	256	103	61166	1450	1120	97476	30 Juni 2022	128785	17760	58362	27561	17115
604	RIAU	BENGKALIS	11	136	19	634553	182387	8462.17	75	3224	1.65	494091	436256	520262	75440	7132	28	31401	180	110	324286	310267	321445	286844	5105	21159	50741	63776	65648	55129	55262	51347	47669	49642	48824	42846	34849	25767	18526	11656	6564	6307	10899	601368	2	2	2	2	0	24741	78760	38307	30478	31128	56949	170255	74424	120749	78277	149559	3555	10115	26616	978	25	6834	6783	3337	16215	1792	51	1888	86	642	84	1890	336	594615	175002	8724	5983	116817	41704	4852	267	135593	1514	2093	142004	30 Juni 2022	170992	24015	73090	32837	29610
605	RIAU	INDRAGIRI HILIR	20	197	39	676983	213596	13521.26	50	2454	1.14	488663	486707	663379	8363	891	20	4296	0	34	349415	327568	320965	330470	5249	20299	39319	63160	67809	52178	59992	55550	54543	57883	55919	48609	39546	28692	22316	14554	8965	7948	9793	654195	2	1	1	1	0	24033	79373	41142	27144	31182	56621	210173	93963	181468	82970	84584	3532	4148	15327	761	57	6232	6734	2793	11116	502	16	490	24	245	29	701	302	647799	211739	9444	5973	89113	109592	6403	159	86713	1505	854	155488	30 Juni 2022	178793	23384	78292	40248	26098
606	RIAU	PELALAWAN	12	104	14	402303	118169	13114.86	31	2481	486	338106	265472	322560	71039	6441	67	2118	28	50	207673	194630	200126	190600	3037	8540	33432	44973	46127	31711	33480	32370	34159	36034	32984	26012	19978	13042	8884	4772	2455	1890	7516	381624	2	2	2	1	0	17240	55739	26509	16368	19286	32787	114410	47055	86063	52723	82388	2383	3964	12770	513	34	8847	10496	4723	22305	1660	47	1868	63	770	102	2242	405	348775	117940	5227	2711	81667	36551	808	139	72327	887	264	83782	30 Juni 2022	120353	17229	54175	24567	16590
607	RIAU	KAMPAR	16	139	6	561313	160790	7649.73	73	3569	1.18	460663	383976	473494	79851	7658	4	244	1	61	285496	275817	280257	262393	5492	13171	38152	57512	63740	55993	48847	44575	43315	47476	44059	35154	27572	20637	14776	8984	4979	5542	8512	538091	2	2	1	1	0	21416	74681	37390	33136	33917	54637	186412	62150	126165	81127	83417	2934	4923	13539	620	26	5694	6083	2844	13199	923	30	869	55	389	191	1733	1767	527536	207014	10174	4367	87930	70152	174	145	64361	1288	698	115009	30 Juni 2022	177717	20683	75929	37036	35054
608	RIAU	ROKAN HULU	16	139	6	561313	160790	7649.73	73	3569	1.18	460663	383976	473494	79851	7658	4	244	1	61	285496	275817	280257	262393	5492	13171	38152	57512	63740	55993	48847	44575	43315	47476	44059	35154	27572	20637	14776	8984	4979	5542	8512	538091	2	2	1	1	0	21416	74681	37390	33136	33917	54637	186412	62150	126165	81127	83417	2934	4923	13539	620	26	5694	6083	2844	13199	923	30	869	55	389	191	1733	1767	527536	207014	10174	4367	87930	70152	174	145	64361	1288	698	115009	30 Juni 2022	177717	20683	75929	37036	35054
609	RIAU	ROKAN HILIR	18	159	25	649692	183940	9071.94	72	3287	663	585382	444379	570305	59434	5228	72	14394	152	107	332489	317203	332085	296394	3838	17375	41690	68723	73585	63227	56801	52972	50100	51782	49114	40562	33746	25032	19082	11259	6177	5840	10119	625828	2	2	1	1	0	25793	87175	43606	35753	34083	63578	164786	86905	162310	99306	115475	2386	5366	12781	350	27	11264	9483	15302	25408	2197	44	2517	372	2152	1424	6813	1339	571377	205585	8767	5821	97797	64652	8879	139	112785	1551	512	143204	30 Juni 2022	207788	26599	87318	42926	39268
610	RIAU	SIAK	14	122	9	463660	132447	7808.97	59	2690	183	384363	315651	379771	71890	7354	191	4227	114	113	238281	225379	234983	214698	3411	10568	35411	48069	50279	40667	42366	38008	35536	37195	36213	32413	26802	17592	10796	6153	3350	2810	8038	440879	2	2	2	1	0	18374	59779	29896	21927	23567	42820	162518	47547	81641	60828	89071	2508	4474	14615	420	38	4136	4469	2691	10169	661	14	735	23	307	77	897	546	438935	169071	7321	3690	82573	35867	498	165	63467	819	429	99759	30 Juni 2022	137861	18778	59690	28549	22040
611	RIAU	KUANTAN SINGINGI	15	218	11	341708	106062	5440.56	63	1510	627	254228	240927	323899	15578	1753	5	455	0	18	173365	168343	159146	167011	4738	10813	24705	32146	34304	26047	29115	28200	27156	28375	26345	22868	19034	14230	12365	7829	4293	4696	5654	325924	2	2	2	1	0	12373	40434	20217	13424	15275	30540	97103	38949	74054	51804	60390	2414	3513	12868	599	14	10875	9151	4231	16451	936	29	786	49	293	57	816	463	297571	97965	7253	2379	55628	58637	41	32	54943	747	1135	62948	30 Juni 2022	95933	12400	40110	19375	18359
612	RIAU	KEPULAUAN MERANTI	9	96	5	210843	62507	3623.56	58	775	575	151213	153525	179430	3036	218	19	27010	981	149	108612	102231	105663	94556	2414	8210	15079	18546	18550	18882	17946	17089	16528	17075	16378	13854	11184	9480	7792	5094	3360	4006	3332	201057	2	2	2	1	0	7332	22465	10855	11233	11091	19254	66508	23698	58465	23016	30393	1298	1802	5465	188	10	3915	3473	1702	7690	639	12	667	22	247	15	618	144	191699	63655	3066	2030	49181	8846	2702	45	32060	336	332	48590	30 Juni 2022	56261	7358	22252	10978	12048
